5036,Caqueret,Maxence Caqueret,C,C;T,10,12,10,12,Como,14,14,destro,Francia,15/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5036.png?v=420,0,6.0,6.0
5559,Da Cunha,Lucas Da Cunha,C,C;W;T,11,12,11,13,Como,21,24,sinistro,Francia;Portogallo,09/06/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5559.png?v=420,0,6.17,6.08
4486,Strefezza,Gabriel Strefezza,C,W,14,14,13,13,Como,22,22,destro,Brasile;Italia,18/04/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4486.png?v=420,1,0.0,0.0
2553,Alli,Dele Alli,C,T,1,1,1,1,Como,1,1,destro,Inghilterra;Nigeria,11/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2553.png?v=420,1,0.0,0.0
7126,Baturina,Martin Baturina,C,T,6,9,5,8,Como,14,11,destro,Croazia,16/02/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7126.png?v=420,0,5.0,5.0
6875,Paz N.,Nico Paz,C,T;A,27,20,27,20,Como,247,247,sinistro,Argentina;Spagna,08/09/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6875.png?v=420,0,7.0,9.07
7127,Addai,Jayden Addai,A,W;A,10,7,10,7,Como,14,17,sinistro,Olanda;Ghana,26/08/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7127.png?v=420,0,6.12,6.75
6967,Diao,Assane Diao,A,W;A,12,17,13,18,Como,25,30,destro,Spagna;Senegal,07/09/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6967.png?v=420,0,0.0,0.0
7128,Kuhn,Nicolas Kuhn,A,W;A,11,14,12,15,Como,19,21,sinistro,Germania,01/01/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7128.png?v=420,0,5.88,5.88
7129,Rodriguez Je.,Jesus Rodriguez,A,W;A,5,5,5,5,Como,13,16,destro,Spagna,21/11/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7129.png?v=420,0,5.8,5.8
